,age,sex
11174,24.0,1
11175,19.0,1
11176,23.6,1
11177,43.4,1
11178,45.3,0
11179,28.0,0
11180,1.7,0
11181,19.0,1
11182,31.2,0
11183,15.2,0
11184,4.4,1
11185,4.6,1
11186,1.1,1
11187,18.0,1
11188,33.6,1
11189,10.0,1
11190,25.1,1
11191,26.7,1
11192,26.8,1
11193,29.1,1
11194,30.2,0
11195,45.4,1
11196,19.1,1
11197,39.0,1
11198,38.3,1
11199,33.0,0
11200,14.2,0
11201,34.0,1
11202,7.9,1
11203,35.1,1
11204,16.1,1
11205,34.0,1
11206,29.0,0
11207,34.0,0
11208,33.5,0
11209,10.2,1
11210,0.3,1
11211,1.1,1
11212,12.2,0
11213,1.6,0
11214,46.1,1
11215,0.3,1
11216,41.0,0
11217,55.3,0
11218,12.0,1
11219,8.1,0
11220,45.1,1
11221,41.0,0
11222,21.0,0
11223,20.9,0
11224,66.7,0
11225,17.0,0
11226,73.7,0
11227,59.0,0
11228,64.0,1
11229,46.0,0
11230,9.1,0
11231,55.0,1
11232,41.0,0
11233,34.2,1
11234,49.0,0
11235,29.0,0
11236,10.7,1
11237,49.1,0
11238,48.1,1
11239,22.0,1
11240,23.0,0
11241,4.6,1
11242,7.1,1
11243,19.0,1
11244,4.7,1
11245,17.0,1
11246,21.0,0
11247,45.0,0
11248,25.2,0
11249,22.9,1
11250,45.3,1
11251,20.5,0
11252,9.0,1
11253,42.1,1
11254,65.7,1
11255,45.9,1
11256,20.0,1
11257,30.8,1
11258,7.0,1
11259,31.9,0
11260,37.0,0
11261,25.4,1
11262,19.4,1
11263,19.3,0
11264,23.0,1
11265,19.0,1
11266,15.0,1
11267,35.0,1
11268,23.0,1
11269,20.0,1
11270,17.7,1
11271,21.2,0
11272,75.7,0
11273,16.0,0
11274,34.1,1
11275,0.6,1
11276,35.0,0
11277,23.1,0
11278,3.0,0
11279,64.7,0
11280,64.2,0
11281,4.8,1
11282,35.5,1
11283,37.7,1
11284,29.0,1
11285,28.8,1
11286,49.7,1
11287,45.1,1
11288,27.3,0
11289,29.6,1
11290,18.3,0
11291,17.8,1
11292,60.1,0
11293,48.0,1
11294,40.0,0
11295,3.1,1
11296,47.6,1
11297,17.7,1
11298,40.0,0
11299,3.1,1
11300,17.7,1
11301,27.3,0
11302,64.0,0
11303,1.3,1
11304,3.5,0
11305,1.2,1
11306,1.0,1
11307,27.8,1
11308,27.8,1
11309,4.6,1
11310,37.9,1
11311,30.1,1
11312,38.2,0
11313,5.9,1
11314,43.2,0
11315,39.9,1
11316,44.1,1
11317,41.0,1
11318,47.1,1
11319,61.2,1
11320,63.0,1
11321,43.0,0
11322,37.1,0
11323,70.7,0
11324,9.0,0
11325,22.1,1
11326,19.3,0
11327,27.6,0
11328,4.0,0
11329,29.8,0
11330,0.4,0
11331,3.7,1
11332,1.1,1
11333,23.8,1
11334,25.0,0
11335,26.1,0
11336,19.0,1
11337,60.0,1
11338,65.7,1
11339,14.0,0
11340,23.1,0
11341,3.9,0
11342,49.2,0
11343,14.1,1
11344,10.1,0
11345,57.2,0
11346,35.7,1
11347,32.0,0
11348,1.4,1
11349,9.1,1
11350,36.1,1
11351,0.8,1
11352,5.0,1
11353,4.0,1
11354,36.3,0
11355,1.2,0
11356,10.5,0
11357,0.1,1
11358,38.0,0
11359,38.2,1
11360,2.4,1
11361,7.7,0
11362,29.4,0
11363,37.1,0
11364,15.1,1
11365,49.7,0
11366,2.5,0
11367,41.0,1
11368,68.7,1
11369,65.7,0
11370,50.7,0
11371,22.0,1
11372,32.0,1
11373,66.7,1
11374,7.0,1
11375,27.0,0
11376,51.0,0
11377,28.1,0
11378,7.2,1
11379,23.9,1
11380,0.2,0
11381,29.0,0
11382,9.2,0
11383,2.5,1
11384,48.2,1
11385,22.6,1
11386,43.1,1
11387,7.1,1
11388,17.7,1
11389,39.9,0
11390,27.0,0
11391,2.0,0
11392,26.7,1
11393,29.8,0
11394,7.8,0
11395,39.8,0
11396,15.5,0
11397,50.2,1
11398,49.0,0
11399,18.0,1
11400,20.7,0
11401,13.1,0
11402,65.3,0
11403,0.1,0
11404,7.1,0
11405,34.2,0
11406,51.1,0
11407,4.1,0
11408,51.2,0
11409,7.0,0
11410,2.5,1
11411,6.7,0
11412,16.1,0
11413,43.1,1
11414,46.0,1
11415,36.9,0
11416,1.0,1
11417,39.0,0
11418,1.0,0
11419,2.8,0
11420,0.2,0
11421,44.2,1
11422,42.9,1
11423,10.9,1
11424,13.0,0
11425,3.2,0
11426,0.3,0
11427,36.0,0
11428,32.8,0
11429,6.2,1
11430,36.8,0
11431,21.0,1
11432,69.7,1
11433,5.7,0
11434,36.2,0
11435,25.0,1
11436,37.9,0
11437,27.9,1
11438,0.9,1
11439,22.1,0
11440,0.9,1
11441,58.1,0
11442,23.8,0
11443,2.1,1
11444,2.0,1
11445,16.0,0
11446,6.1,0
11447,31.0,1
11448,24.1,0
11449,20.2,0
11450,40.7,0
11451,20.3,1
11452,20.4,1
11453,4.0,1
11454,4.1,1
11455,1.0,0
11456,5.1,1
11457,4.0,1
11458,0.2,0
11459,25.0,0
11460,2.2,0
11461,1.0,1
11462,36.0,0
11463,15.0,0
11464,5.1,1
11465,5.2,1
11466,22.1,1
11467,50.9,0
11468,20.1,1
11469,35.0,1
11470,58.1,0
11471,2.0,0
11472,19.1,0
11473,33.1,0
11474,14.8,0
11475,46.1,1
11476,41.2,1
11477,3.8,0
11478,5.0,1
11479,44.1,0
11480,17.2,1
11481,41.1,0
11482,15.1,1
11483,18.0,0
11484,75.7,1
11485,30.0,1
11486,18.1,0
11487,27.2,0
11488,7.0,0
11489,5.0,0
11490,26.2,0
11491,51.1,0
11492,18.0,1
11493,9.1,1
11494,9.0,1
11495,34.9,1
11496,39.8,0
11497,5.2,0
11498,22.1,0
11499,30.8,0
11500,3.4,1
11501,43.9,1
11502,22.1,0
11503,9.0,0
11504,13.0,1
11505,16.0,1
11506,36.1,0
11507,51.0,1
11508,60.1,1
11509,49.0,0
11510,11.0,1
11511,17.1,1
11512,10.6,1
11513,31.1,0
11514,17.9,0
11515,17.6,1
11516,50.9,0
11517,23.3,0
11518,31.7,1
11519,22.1,1
11520,24.0,1
11521,34.0,1
11522,19.9,0
11523,24.0,1
11524,70.7,0
11525,33.6,1
11526,34.8,1
11527,2.2,0
11528,34.4,0
11529,0.1,1
11530,34.8,1
11531,9.5,0
11532,26.5,0
11533,10.8,0
11534,14.1,0
11535,34.1,0
11536,15.1,0
11537,30.0,1
11538,41.5,0
11539,1.1,1
11540,19.0,1
11541,1.3,1
11542,2.8,1
11543,23.1,0
11544,23.3,1
11545,36.0,1
11546,37.0,0
11547,2.9,1
11548,8.0,0
11549,1.7,1
11550,61.2,0
11551,6.1,1
11552,36.1,0
11553,11.5,0
11554,13.4,0
11555,11.3,0
11556,27.1,1
11557,18.2,1
11558,18.2,0
11559,18.9,0
11560,4.1,1
11561,5.1,1
11562,59.2,1
11563,40.8,1
11564,4.1,1
11565,41.1,0
11566,49.1,1
11567,14.0,0
11568,2.0,0
11569,5.3,0
11570,2.0,1
11571,4.0,0
11572,6.1,1
11573,3.9,1
11574,33.0,1
11575,27.1,0
11576,4.2,1
11577,9.2,0
11578,20.1,0
11579,22.0,1
11580,34.0,0
11581,20.4,0
11582,35.9,1
11583,31.9,1
11584,4.0,0
11585,2.0,1
11586,13.1,0
11587,4.0,1
11588,20.2,1
11589,25.0,0
11590,22.1,1
11591,26.1,1
11592,21.0,0
11593,30.1,0
11594,30.1,1
11595,8.0,0
11596,18.1,0
11597,41.1,0
11598,65.7,0
11599,10.0,0
11600,15.1,0
11601,13.1,1
11602,56.2,0
11603,18.6,1
11604,59.1,0
11605,27.0,1
11606,47.0,0
11607,64.0,0
11608,34.1,0
11609,7.0,1
11610,19.0,1
11611,19.0,1
11612,3.0,0
11613,8.9,1
11614,34.3,1
11615,30.0,1
11616,32.9,0
11617,16.2,1
11618,30.6,1
11619,15.8,1
11620,7.2,0
11621,17.2,0
11622,4.2,1
11623,2.8,1
11624,31.1,0
11625,16.2,0
11626,29.0,1
11627,28.8,0
11628,29.2,0
11629,19.8,1
11630,25.0,0
11631,26.0,1
11632,0.8,0
11633,24.9,0
11634,14.7,1
11635,6.9,1
11636,4.6,1
11637,43.0,0
11638,29.0,0
11639,14.2,0
11640,40.1,1
11641,42.1,0
11642,3.7,1
11643,5.6,0
11644,13.7,1
11645,4.7,0
11646,40.0,0
11647,14.9,0
11648,13.1,0
11649,23.4,0
11650,23.7,0
11651,28.0,0
11652,2.9,1
11653,1.1,1
11654,0.6,1
11655,5.1,1
11656,25.0,1
11657,2.0,0
11658,1.0,0
11659,47.0,1
11660,16.0,1
11661,40.6,1
11662,34.4,1
11663,0.4,1
11664,37.0,0
11665,5.1,1
11666,34.6,0
11667,45.1,1
11668,5.9,1
11669,33.9,0
11670,18.9,0
11671,40.6,1
11672,44.1,1
11673,36.0,1
11674,19.9,0
11675,25.5,1
11676,24.5,0
11677,30.2,0
11678,32.4,0
11679,20.0,0
11680,34.2,1
11681,34.5,1
11682,26.3,0
11683,23.8,1
11684,31.0,0
11685,2.2,1
11686,6.1,1
11687,7.2,1
11688,43.5,1
11689,7.2,1
11690,6.2,1
11691,24.7,0
11692,14.2,0
11693,28.0,0
11694,8.0,1
11695,43.2,0
11696,9.0,1
11697,8.0,0
11698,0.8,0
11699,51.1,1
11700,4.6,1
11701,12.2,1
11702,48.6,0
11703,6.5,1
11704,7.5,1
11705,55.1,0
11706,30.2,0
11707,6.4,1
11708,3.4,0
11709,2.2,0
11710,1.1,1
11711,2.2,1
11712,32.5,1
11713,22.6,1
11714,1.3,0
11715,25.1,0
11716,29.2,0
11717,42.2,1
11718,7.0,0
11719,15.0,0
11720,7.0,0
11721,27.3,1
11722,15.2,1
11723,3.1,1
11724,26.1,0
11725,25.0,1
11726,61.0,0
11727,37.2,1
11728,4.2,0
11729,38.0,0
11730,13.0,1
11731,46.5,0
11732,18.2,0
11733,0.4,1
11734,29.1,1
11735,16.5,1
11736,30.1,0
11737,45.7,0
11738,13.2,1
11739,18.2,0
11740,19.1,1
11741,20.5,1
11742,22.8,0
11743,22.6,1
11744,17.8,0
11745,25.1,1
11746,16.0,1
11747,21.7,1
11748,12.8,0
11749,33.6,1
11750,19.0,1
11751,19.1,1
11752,20.1,1
11753,23.0,0
11754,53.8,1
11755,36.1,0
11756,30.0,0
11757,3.9,1
11758,5.6,1
11759,21.1,1
11760,24.0,0
11761,33.3,0
11762,55.0,0
11763,3.3,0
11764,0.7,0
11765,40.1,1
11766,17.1,1
11767,24.9,0
11768,34.6,1
11769,16.1,1
11770,45.0,0
11771,16.2,1
11772,36.0,0
11773,2.1,1
11774,5.1,1
11775,35.0,0
11776,35.1,0
11777,28.0,0
11778,28.0,0
11779,19.1,0
11780,18.6,1
11781,61.3,0
11782,35.9,1
11783,41.7,1
11784,32.3,1
11785,30.5,0
11786,31.1,0
11787,21.1,0
11788,3.7,1
11789,32.3,1
11790,3.1,0
11791,2.7,0
11792,0.4,0
11793,6.1,0
11794,1.2,0
11795,2.6,0
11796,20.0,1
11797,23.7,0
11798,36.2,0
11799,6.7,0
11800,41.8,1
11801,51.1,1
11802,30.1,0
11803,9.0,1
11804,13.5,0
11805,46.8,0
11806,8.7,1
11807,3.0,1
11808,1.4,0
11809,66.7,0
11810,38.4,0
11811,31.9,0
11812,7.8,1
11813,9.7,0
11814,26.2,0
11815,14.1,0
11816,3.6,1
11817,7.2,0
11818,18.6,0
11819,22.1,0
11820,18.9,1
11821,18.9,1
11822,18.9,1
11823,34.3,1
11824,31.7,0
11825,27.1,1
11826,20.5,0
11827,26.2,1
11828,18.1,1
11829,17.9,0
11830,17.9,1
11831,34.0,0
11832,29.4,0
11833,28.3,1
11834,39.5,1
11835,83.3,0
11836,37.1,0
11837,4.6,1
11838,4.1,1
11839,21.0,0
11840,28.8,1
11841,40.4,0
11842,38.0,1
11843,30.7,0
11844,24.2,0
11845,18.6,1
11846,30.9,0
11847,40.0,0
11848,6.1,1
11849,12.4,0
11850,3.5,0
11851,39.8,1
11852,4.0,0
11853,2.7,0
11854,2.7,0
11855,6.7,0
11856,14.1,0
11857,32.1,1
11858,7.0,1
11859,6.2,0
11860,22.1,1
11861,6.2,0
11862,3.7,1
11863,32.7,1
11864,72.7,0
11865,42.4,1
11866,9.1,1
11867,1.1,0
11868,3.1,1
11869,67.2,0
11870,18.6,1
11871,38.4,1
11872,40.4,0
11873,80.7,0
11874,1.0,0
11875,21.2,0
11876,49.0,0
11877,44.0,0
11878,43.7,1
11879,24.0,0
11880,4.6,0
11881,2.2,0
11882,30.2,0
11883,34.0,1
11884,27.1,0
11885,27.0,0
11886,5.0,1
11887,8.0,0
11888,13.4,1
11889,46.0,0
11890,1.9,1
11891,5.1,1
11892,22.5,1
11893,20.2,1
11894,34.8,0
11895,34.7,0
11896,56.0,1
11897,42.0,0
11898,62.1,1
11899,17.2,1
11900,36.2,1
11901,46.0,0
11902,51.0,0
11903,50.6,0
11904,6.9,0
11905,67.7,0
11906,40.5,0
11907,31.0,0
11908,47.0,0
11909,1.3,0
11910,1.3,0
11911,46.0,1
11912,39.0,0
11913,32.6,0
11914,20.0,1
11915,11.1,0
11916,6.1,0
11917,38.0,1
11918,37.6,0
11919,17.7,0
11920,1.6,0
11921,38.1,0
11922,1.0,0
11923,7.6,0
11924,23.2,0
11925,1.0,1
11926,65.6,1
11927,30.9,0
11928,17.7,1
11929,19.1,0
11930,20.0,1
11931,1.7,0
11932,19.1,0
11933,18.2,1
11934,19.0,0
11935,2.6,0
11936,2.2,0
11937,33.6,1
11938,24.7,0
11939,1.0,1
11940,54.5,0
11941,54.6,1
11942,17.1,1
11943,17.1,1
11944,20.1,1
11945,13.9,1
11946,13.9,1
11947,45.0,1
11948,0.1,1
11949,45.2,1
11950,23.0,0
11951,49.1,0
11952,18.2,1
11953,17.1,1
11954,3.5,0
11955,1.5,1
11956,37.2,0
11957,1.5,1
11958,8.1,1
11959,11.7,1
11960,10.1,0
11961,34.7,0
11962,38.1,1
11963,30.9,0
11964,17.9,1
11965,48.8,0
11966,48.7,0
11967,22.1,1
11968,56.2,0
11969,31.2,0
11970,23.0,1
11971,28.4,1
11972,19.0,0
11973,19.1,0
11974,32.0,1
11975,41.1,1
11976,80.7,0
11977,32.5,0
11978,19.1,0
11979,30.1,1
11980,21.1,0
11981,3.0,1
11982,0.7,0
11983,37.0,1
11984,30.0,0
11985,2.2,0
11986,4.5,1
11987,7.0,1
11988,4.0,1
11989,28.7,1
11990,5.0,1
11991,10.3,0
11992,22.7,0
11993,5.0,0
11994,26.1,1
11995,56.0,0
11996,18.0,1
11997,18.7,1
11998,33.6,0
11999,65.6,0
12000,18.6,1
12001,75.7,0
12002,34.9,1
12003,4.1,0
12004,9.8,0
12005,28.8,0
12006,11.9,1
12007,25.1,1
12008,6.8,1
12009,25.2,0
12010,3.2,1
12011,39.8,1
12012,45.4,1
12013,12.6,1
12014,31.8,0
12015,5.8,1
12016,5.4,1
12017,3.2,1
12018,7.1,1
12019,16.7,0
12020,46.1,1
12021,7.1,1
12022,3.3,1
12023,39.7,1
12024,14.9,1
12025,40.2,1
12026,5.4,1
12027,3.1,0
12028,29.0,0
12029,3.3,1
12030,42.7,1
12031,42.7,0
12032,18.8,1
12033,45.5,0
12034,15.7,0
12035,30.9,1
12036,26.3,1
12037,1.2,0
12038,1.2,0
12039,29.1,1
12040,2.7,0
12041,46.0,0
12042,6.6,1
12043,1.3,1
12044,46.0,0
12045,44.0,0
12046,41.2,0
12047,23.0,1
12048,56.6,0
12049,5.5,1
12050,20.2,1
12051,56.1,1
12052,23.0,0
12053,43.1,0
12054,29.0,0
12055,3.1,1
12056,0.9,0
12057,8.8,0
12058,2.3,1
12059,2.2,1
12060,24.1,1
12061,52.8,0
12062,2.3,1
12063,4.6,0
12064,26.1,1
12065,45.1,0
12066,50.0,0
12067,18.8,0
12068,20.0,1
12069,30.7,1
12070,31.2,1
12071,17.0,1
12072,16.7,1
12073,25.1,1
12074,20.7,0
12075,20.7,0
12076,56.1,1
12077,21.0,1
12078,25.0,1
12079,1.2,1
12080,20.1,1
12081,20.0,0
12082,0.1,0
12083,30.1,1
12084,6.0,1
12085,5.0,0
12086,3.4,1
12087,6.0,1
12088,31.2,1
12089,0.8,1
12090,17.8,1
12091,16.1,1
12092,17.0,1
12093,15.1,1
12094,26.0,1
12095,0.2,0
12096,8.1,1
12097,6.1,1
12098,18.2,0
12099,19.2,0
12100,46.2,1
12101,26.2,1
12102,19.0,0
12103,19.1,1
12104,11.2,0
12105,18.1,0
12106,45.8,1
12107,28.8,1
12108,52.5,0
12109,18.1,0
12110,1.0,1
12111,12.0,0
12112,16.6,1
12113,0.5,0
12114,30.1,1
12115,25.6,0
12116,23.3,1
12117,5.9,0
12118,3.5,0
12119,44.0,0
12120,22.9,0
12121,8.1,1
12122,33.0,0
12123,18.8,1
12124,19.0,1
12125,19.1,1
12126,1.0,0
12127,19.6,0
12128,26.7,1
12129,54.9,1
12130,44.7,0
12131,30.7,1
12132,30.1,1
12133,41.2,0
12134,28.6,0
12135,40.4,1
12136,38.1,1
12137,17.2,0
12138,25.3,0
12139,9.1,1
12140,31.2,1
12141,19.0,1
12142,16.2,1
12143,8.7,1
12144,18.6,1
12145,1.9,1
12146,21.9,1
12147,34.1,0
12148,42.4,0
12149,9.5,0
12150,3.4,0
12151,18.0,0
12152,31.1,0
12153,0.9,1
12154,24.5,0
12155,1.1,1
12156,2.4,0
12157,41.1,1
12158,1.0,1
12159,18.9,1
12160,29.1,1
12161,1.2,0
12162,45.0,1
12163,20.8,0
12164,41.3,0
12165,5.0,0
12166,16.0,1
12167,21.1,1
12168,1.0,1
12169,20.0,0
12170,72.6,0
12171,28.1,0
12172,24.6,0
12173,16.7,1
12174,32.4,1
12175,4.8,0
12176,1.4,0
12177,66.6,0
12178,24.7,0
12179,38.1,0
12180,38.1,0
12181,57.7,0
12182,18.9,0
12183,43.1,1
12184,39.1,0
12185,45.1,0
12186,5.0,1
12187,3.1,1
12188,4.2,1
12189,7.6,0
12190,6.2,1
12191,29.6,1
12192,31.8,1
12193,34.1,1
12194,31.9,1
12195,2.2,0
12196,11.2,0
12197,29.0,1
12198,6.4,0
12199,25.1,0
12200,1.0,1
12201,14.9,0
12202,49.8,0
12203,28.1,0
12204,3.2,0
12205,1.0,0
12206,22.6,1
12207,28.2,1
12208,21.2,1
12209,47.1,1
12210,16.1,1
12211,35.1,0
12212,25.9,0
12213,46.1,0
12214,4.2,1
12215,26.1,1
12216,24.6,1
12217,20.1,1
12218,7.1,1
12219,6.2,1
12220,4.2,1
12221,5.9,1
12222,23.1,0
12223,5.7,1
12224,29.0,0
12225,18.0,0
12226,0.6,0
12227,2.7,0
12228,2.7,0
12229,19.1,0
12230,38.0,0
12231,0.7,0
12232,58.1,1
12233,42.0,0
12234,9.1,1
12235,4.1,1
12236,24.0,0
12237,29.2,1
12238,5.1,0
12239,47.0,1
12240,9.1,0
12241,9.1,0
12242,8.0,1
12243,13.4,1
12244,13.5,1
12245,7.3,1
12246,77.6,0
12247,42.4,1
12248,24.2,1
12249,2.2,0
12250,23.2,1
12251,7.3,1
12252,29.6,0
12253,22.1,0
12254,75.6,0
12255,18.1,0
12256,75.7,0
12257,18.1,1
12258,18.2,1
12259,3.2,0
12260,30.2,0
12261,21.3,0
12262,31.9,1
12263,24.2,1
12264,6.2,0
12265,38.1,0
12266,32.5,0
12267,30.7,0
12268,34.0,1
12269,69.9,0
12270,75.6,0
12271,35.3,0
12272,29.2,0
12273,33.7,1
12274,20.1,1
12275,22.2,1
12276,23.3,0
12277,37.3,0
12278,15.3,0
12279,25.2,1
12280,35.2,1
12281,3.7,1
12282,34.9,1
12283,0.1,1
12284,42.7,0
12285,25.1,0
12286,35.1,1
12287,27.6,0
12288,28.4,0
12289,18.0,0
12290,40.1,1
12291,24.4,0
12292,20.0,0
12293,19.7,0
12294,3.7,1
12295,7.7,1
12296,51.1,1
12297,52.2,0
12298,62.6,1
12299,21.5,0
12300,21.6,0
12301,63.1,1
12302,54.1,1
12303,56.2,1
12304,55.7,1
12305,60.1,0
12306,17.1,1
12307,11.1,1
12308,7.1,1
12309,43.0,0
12310,26.0,0
12311,21.4,0
12312,54.4,1
12313,54.5,1
12314,54.5,1
12315,34.3,1
12316,43.0,0
12317,22.9,0
12318,23.1,0
12319,6.1,1
12320,32.0,0
12321,51.9,0
12322,51.9,0
12323,57.1,0
12324,22.4,1
12325,1.8,0
12326,0.3,1
12327,1.4,1
12328,2.5,1
12329,8.4,1
12330,17.1,1
12331,14.1,0
12332,1.1,1
12333,61.1,1
12334,36.1,1
12335,63.1,1
12336,32.1,1
12337,17.1,0
12338,11.6,0
12339,2.3,0
12340,10.1,0
12341,35.1,1
12342,53.2,1
12343,53.2,0
12344,23.4,1
12345,13.1,0
12346,6.6,0
12347,36.1,0
12348,35.7,0
12349,30.5,1
12350,5.7,1
12351,5.6,0
12352,5.7,0
12353,34.5,0
12354,13.4,0
12355,7.1,0
12356,1.0,1
12357,4.1,1
12358,18.6,1
12359,1.6,0
12360,7.1,0
12361,18.9,0
12362,49.7,0
12363,24.6,1
12364,21.4,0
12365,2.1,1
12366,2.1,1
12367,1.2,1
12368,4.1,0
12369,60.2,1
12370,1.0,0
12371,25.2,0
12372,17.0,1
12373,16.6,1
12374,4.1,0
12375,4.1,0
12376,9.2,0
12377,59.1,1
12378,60.2,0
12379,28.1,0
12380,4.1,1
12381,31.2,0
12382,0.7,1
12383,60.7,1
12384,11.9,1
12385,67.6,0
12386,34.1,1
12387,29.1,1
12388,3.4,0
12389,1.6,1
12390,18.9,1
12391,26.1,0
12392,18.2,1
12393,20.1,1
12394,41.9,1
12395,16.1,0
12396,5.2,1
12397,8.2,0
12398,19.1,1
12399,50.2,0
12400,21.7,1
12401,25.7,0
12402,3.1,0
12403,4.1,0
12404,31.9,1
12405,26.5,0
12406,28.2,0
12407,55.1,0
12408,57.1,0
12409,54.2,1
12410,18.2,1
12411,26.1,0
12412,15.8,1
12413,33.2,0
12414,3.9,0
12415,37.1,1
12416,17.2,1
12417,26.2,0
12418,1.0,0
12419,8.5,1
12420,3.9,0
12421,2.3,1
12422,3.3,0
12423,6.1,0
12424,4.1,0
12425,1.5,1
12426,1.8,0
12427,5.5,1
12428,50.1,1
12429,29.1,1
12430,21.2,1
12431,62.2,0
12432,27.9,1
12433,1.9,0
12434,40.1,0
12435,2.6,1
12436,34.0,0
12437,48.2,0
12438,50.8,1
12439,10.2,0
12440,3.1,0
12441,6.1,1
12442,18.6,1
12443,3.1,1
12444,3.1,1
12445,16.2,1
12446,72.6,0
12447,58.9,1
12448,50.2,0
12449,32.1,0
12450,17.1,1
12451,14.1,1
12452,63.2,1
12453,19.1,0
12454,2.1,0
12455,0.9,0
12456,16.5,1
12457,37.2,1
12458,0.6,1
12459,3.2,0
12460,4.1,0
12461,2.6,0
12462,40.2,0
12463,8.1,0
12464,36.2,1
12465,53.1,1
12466,25.2,0
12467,48.1,0
12468,16.7,1
12469,1.8,0
12470,39.7,1
12471,18.2,1
12472,20.1,1
12473,24.9,0
12474,0.6,0
12475,0.6,0
12476,8.1,0
12477,5.1,0
12478,37.5,0
12479,60.2,1
12480,29.8,0
12481,18.1,1
12482,19.7,1
12483,1.1,1
12484,19.6,0
12485,1.1,1
12486,14.9,1
12487,37.8,0
12488,7.7,1
12489,6.4,0
12490,27.3,0
12491,72.6,0
12492,6.4,0
12493,47.2,0
12494,1.1,0
12495,67.6,0
12496,47.2,0
12497,4.1,1
12498,5.2,1
12499,34.2,0
12500,5.5,1
12501,4.1,0
12502,8.2,1
12503,4.2,0
12504,45.1,0
12505,4.7,1
12506,35.1,1
12507,2.6,0
12508,30.0,1
12509,18.3,1
12510,56.2,1
12511,26.9,0
12512,50.1,0
12513,58.2,1
12514,76.6,1
12515,28.2,1
12516,3.5,0
12517,21.1,0
12518,26.2,1
12519,17.7,1
12520,1.9,0
12521,19.9,1
12522,36.7,1
12523,0.9,0
12524,21.9,1
12525,0.1,0
12526,0.1,0
12527,36.0,1
12528,26.0,1
12529,0.1,0
12530,10.8,1
12531,43.5,1
12532,43.5,0
12533,43.7,0
12534,23.2,1
12535,27.2,1
12536,4.4,1
12537,57.1,1
12538,45.1,1
12539,5.4,1
12540,64.6,0
12541,30.2,0
12542,27.2,1
12543,6.3,0
12544,1.1,1
12545,19.1,1
12546,56.2,1
12547,14.2,1
12548,5.7,0
12549,30.1,0
12550,6.1,1
12551,8.1,0
12552,39.7,0
12553,20.6,0
12554,26.2,0
12555,12.2,1
12556,6.1,0
12557,3.1,1
12558,2.1,0
12559,3.2,0
12560,18.2,1
12561,25.2,1
12562,68.6,0
12563,2.2,0
12564,20.2,0
12565,3.1,1
12566,15.8,1
12567,28.2,1
12568,47.2,0
12569,34.1,0
12570,9.3,1
12571,5.2,1
12572,6.7,1
12573,9.2,1
12574,5.2,1
12575,66.6,0
12576,3.5,0
12577,11.9,0
12578,8.5,0
12579,12.3,1
12580,3.4,0
12581,6.4,0
12582,1.0,1
12583,5.9,0
12584,38.9,0
12585,27.7,0
12586,28.8,1
12587,43.1,1
12588,20.6,1
12589,28.0,1
12590,39.4,0
12591,25.9,1
12592,29.7,1
12593,20.7,1
12594,18.3,1
12595,30.9,0
12596,0.8,1
12597,4.2,0
12598,61.4,0
12599,31.9,1
12600,22.1,1
12601,20.2,0
12602,3.2,1
12603,28.9,1
12604,36.6,1
12605,14.1,1
12606,72.4,1
12607,3.1,1
12608,20.1,1
12609,29.1,1
12610,29.2,1
12611,29.4,1
12612,25.9,1
12613,27.7,1
12614,22.8,1
12615,26.8,1
12616,21.6,0
12617,31.6,0
12618,60.7,1
12619,50.7,1
12620,28.3,0
12621,5.9,0
12622,24.0,0
12623,31.9,1
12624,25.4,1
12625,25.1,0
12626,3.2,0
12627,28.1,0
12628,26.1,0
12629,6.1,0
12630,1.5,0
12631,20.1,1
12632,30.6,1
12633,33.0,1
12634,33.7,1
12635,19.1,1
12636,18.3,1
12637,31.3,0
12638,15.6,1
12639,47.9,0
12640,27.6,1
12641,28.8,1
12642,20.1,1
12643,29.1,1
12644,24.2,0
12645,0.9,0
12646,32.5,1
12647,16.7,1
12648,25.3,0
12649,20.9,0
12650,17.6,1
12651,61.6,0
12652,0.8,1
12653,45.2,0
12654,2.8,0
12655,45.7,1
12656,68.6,1
12657,45.0,0
12658,10.4,0
12659,28.9,1
12660,24.9,0
12661,27.9,0
12662,49.1,0
12663,38.0,1
12664,35.1,0
12665,26.0,1
12666,23.0,1
12667,8.1,1
12668,24.9,0
12669,27.4,1
12670,31.0,1
12671,38.0,1
12672,25.5,1
12673,42.6,1
12674,20.8,0
12675,1.1,0
12676,0.1,1
12677,63.0,1
12678,2.1,1
12679,18.0,1
12680,20.8,1
12681,69.2,1
12682,13.6,0
12683,14.8,1
12684,17.8,1
12685,31.6,1
12686,33.3,1
12687,31.6,1
12688,18.0,1
12689,35.7,0
12690,16.9,1
12691,28.2,0
12692,21.2,1
12693,21.6,1
12694,29.7,0
12695,16.7,1
12696,1.1,1
12697,18.7,1
12698,46.8,1
12699,30.7,0
12700,2.5,1
12701,29.4,0
12702,1.1,0
12703,60.8,0
12704,27.6,1
12705,19.7,1
12706,17.2,1
12707,5.8,0
12708,8.8,0
12709,33.7,0
12710,18.1,0
12711,22.2,1
12712,25.3,0
12713,19.2,0
12714,54.0,0
12715,23.9,0
12716,37.8,1
12717,35.7,0
12718,24.9,0
12719,0.5,0
12720,32.6,0
12721,1.7,1
12722,37.7,0
12723,29.4,1
12724,24.8,0
12725,54.0,1
12726,23.8,0
12727,16.3,1
