"","V1","V2"
"8633",25.1,0
"8634",26.9,1
"8635",26,0
"8636",32.6,0
"8637",32.6,0
"8638",2.7,0
"8639",32.2,0
"8640",29.8,0
"8641",1.4,1
"8642",5.7,0
"8643",26.6,0
"8644",4.9,0
"8645",40.3,1
"8646",34.2,0
"8647",46.8,1
"8648",15.6,1
"8649",2,0
"8650",18.3,1
"8651",0.3,1
"8652",46.6,0
"8653",41.8,1
"8654",7.6,1
"8655",19.8,0
"8656",1.2,0
"8657",28.9,0
"8658",30,0
"8659",18.2,1
"8660",20,1
"8661",18,1
"8662",39.1,0
"8663",29.2,1
"8664",36.7,0
"8665",18.1,1
"8666",40.6,0
"8667",53.9,0
"8668",54.6,0
"8669",34.1,0
"8670",49.4,0
"8671",49.6,0
"8672",18.4,1
"8673",25.8,0
"8674",20.5,1
"8675",6.1,1
"8676",17.9,1
"8677",19.3,1
"8678",55.1,1
"8679",36.1,1
"8680",32.8,1
"8681",33.1,1
"8682",24.8,0
"8683",4.1,0
"8684",19.4,1
"8685",29,0
"8686",2.2,1
"8687",29.8,1
"8688",23.9,1
"8689",18.2,1
"8690",18.8,0
"8691",6.9,1
"8692",30,0
"8693",26.8,1
"8694",27,1
"8695",46.2,1
"8696",14.9,1
"8697",4.5,0
"8698",5.6,1
"8699",5.2,0
"8700",26,0
"8701",0.2,1
"8702",4.1,0
"8703",25.8,1
"8704",21.8,1
"8705",68.4,1
"8706",18.9,1
"8707",4.1,0
"8708",44.6,0
"8709",23.7,1
"8710",21.8,0
"8711",23.9,0
"8712",32.2,1
"8713",31.3,1
"8714",59.8,0
"8715",69.8,1
"8716",61.1,0
"8717",23.1,1
"8718",44.9,1
"8719",21,0
"8720",30.8,0
"8721",30.8,1
"8722",20.8,0
"8723",33.7,0
"8724",34.2,0
"8725",20.9,0
"8726",27.8,0
"8727",29.2,0
"8728",35.8,0
"8729",49.8,0
"8730",30.2,1
"8731",21.9,0
"8732",52.8,0
"8733",25.8,1
"8734",43.7,0
"8735",0.5,1
"8736",22.8,1
"8737",23.2,1
"8738",28.3,0
"8739",10.2,1
"8740",12.7,0
"8741",71.4,0
"8742",45.6,0
"8743",24.8,1
"8744",39.6,1
"8745",28.9,1
"8746",2.3,0
"8747",32.1,0
"8748",5,1
"8749",34.2,0
"8750",3.1,1
"8751",25.5,0
"8752",25.2,0
"8753",49,0
"8754",50.7,1
"8755",4.3,1
"8756",52.6,1
"8757",25,1
"8758",20,1
"8759",40.9,1
"8760",5.1,1
"8761",38,1
"8762",38,0
"8763",35.9,0
"8764",4.8,1
"8765",1.9,0
"8766",51.1,1
"8767",25.6,1
"8768",18.5,0
"8769",18.6,0
"8770",28.7,1
"8771",1.1,1
"8772",45.9,1
"8773",25.6,1
"8774",20.8,0
"8775",40.8,0
"8776",40.9,0
"8777",30.8,1
"8778",22,0
"8779",18.1,1
"8780",8.5,0
"8781",26.9,0
"8782",27.7,0
"8783",9.5,0
"8784",9.5,0
"8785",38.7,0
"8786",38.7,0
"8787",31.4,1
"8788",27.1,1
"8789",5,1
"8790",77.8,0
"8791",70.5,1
"8792",4.8,1
"8793",18.8,1
"8794",18.2,1
"8795",22.8,1
"8796",47.4,0
"8797",31.8,0
"8798",85.8,0
"8799",64,0
"8800",9,1
"8801",30.8,0
"8802",39.8,1
"8803",62.2,1
"8804",62,1
"8805",27.6,1
"8806",52.2,1
"8807",42.6,1
"8808",45.9,0
"8809",11.8,1
"8810",3.8,0
"8811",37.9,0
"8812",37.9,0
"8813",42.6,0
"8814",9.1,1
"8815",1.9,1
"8816",37.8,1
"8817",26.6,1
"8818",20.8,1
"8819",18.4,1
"8820",23.8,1
"8821",46.8,0
"8822",42.2,0
"8823",27.2,1
"8824",33.9,0
"8825",24.9,1
"8826",31.9,1
"8827",48.3,1
"8828",20.8,0
"8829",25.9,0
"8830",45.9,0
"8831",36.6,1
"8832",1.2,0
"8833",9.3,1
"8834",10.5,1
"8835",58.9,0
"8836",46,0
"8837",28.9,1
"8838",15.9,0
"8839",2.3,1
"8840",50.9,1
"8841",50.1,1
"8842",41.9,1
"8843",16.7,1
"8844",5.2,0
"8845",5.5,0
"8846",31.7,0
"8847",33.8,0
"8848",0.2,1
"8849",3.8,0
"8850",23.9,0
"8851",25.7,0
"8852",22.1,0
"8853",23.9,0
"8854",56.9,0
"8855",4.1,0
"8856",13.3,0
"8857",28.1,1
"8858",2.4,0
"8859",4.5,1
"8860",21.4,0
"8861",21.3,0
"8862",9.9,1
"8863",32.9,1
"8864",27.9,0
"8865",3,1
"8866",25.8,1
"8867",22.9,1
"8868",18.1,0
"8869",25.8,0
"8870",18.4,1
"8871",40.1,0
"8872",58.2,1
"8873",18.9,1
"8874",46.7,0
"8875",18.9,1
"8876",18.9,1
"8877",29.2,0
"8878",9.8,0
"8879",18.1,1
"8880",28.9,1
"8881",25,0
"8882",55,0
"8883",20.8,1
"8884",19.9,1
"8885",67.8,1
"8886",80.8,0
"8887",26.1,0
"8888",35.6,0
"8889",13.5,1
"8890",9.8,0
"8891",23,1
"8892",44.6,0
"8893",28,0
"8894",6,1
"8895",2,0
"8896",34.7,0
"8897",1.8,0
"8898",56,1
"8899",41.1,0
"8900",34.4,1
"8901",46.9,1
"8902",8.1,1
"8903",19.8,1
"8904",8.2,1
"8905",55.9,0
"8906",15.2,0
"8907",24,0
"8908",18.8,1
"8909",29.8,1
"8910",27.6,1
"8911",29,1
"8912",27.5,1
"8913",5.5,0
"8914",22.8,1
"8915",13.4,0
"8916",54,0
"8917",7,0
"8918",13.7,0
"8919",30.2,0
"8920",11.2,1
"8921",8.8,0
"8922",26.5,1
"8923",0.7,1
"8924",23.7,1
"8925",24.9,1
"8926",28.5,0
"8927",34.7,1
"8928",34.8,1
"8929",44,0
"8930",26.9,0
"8931",23.1,0
"8932",2.6,1
"8933",40.9,0
"8934",27.2,1
"8935",27.3,1
"8936",23.2,1
"8937",33.8,1
"8938",24.9,0
"8939",28.9,0
"8940",17.9,1
"8941",18.1,1
"8942",18.3,1
"8943",30.8,0
"8944",24.9,1
"8945",24.9,1
"8946",24.3,1
"8947",19.8,1
"8948",16.8,1
"8949",18.5,0
"8950",24.9,1
"8951",28.8,0
"8952",42.8,1
"8953",63.1,1
"8954",62.9,1
"8955",63.9,0
"8956",34.8,0
"8957",2.2,1
"8958",9.3,1
"8959",4,0
"8960",25.8,0
"8961",25.8,1
"8962",23.2,0
"8963",0.6,1
"8964",0.4,1
"8965",0.5,0
"8966",3.9,1
"8967",33.6,0
"8968",17,1
"8969",62,0
"8970",46.8,1
"8971",52.8,1
"8972",48,1
"8973",31.8,1
"8974",52.9,1
"8975",25.2,0
"8976",3,1
"8977",22.2,1
"8978",46.1,0
"8979",21.8,0
"8980",6.5,1
"8981",7.8,0
"8982",26.4,1
"8983",26.4,1
"8984",28.7,0
"8985",1,1
"8986",4.4,1
"8987",22.6,0
"8988",4.9,0
"8989",0.1,1
"8990",25.9,1
"8991",25.6,0
"8992",48.1,0
"8993",25,0
"8994",30.8,1
"8995",47.8,0
"8996",47.1,0
"8997",40.2,0
"8998",50.8,1
"8999",24.8,1
"9000",26.8,1
"9001",60.6,1
"9002",60.8,1
"9003",65.8,0
"9004",2,1
"9005",24.8,1
"9006",2.1,1
"9007",25,0
"9008",41,0
"9009",46.2,0
"9010",26.6,1
"9011",7.9,0
"9012",3.9,0
"9013",5.9,1
"9014",41.8,0
"9015",16.9,0
"9016",25.6,0
"9017",57.6,0
"9018",50.9,1
"9019",56.9,0
"9020",57.9,1
"9021",52,1
"9022",50.8,0
"9023",8.1,1
"9024",16,0
"9025",41.6,0
"9026",2.9,0
"9027",3.5,1
"9028",28.7,0
"9029",26.7,0
"9030",3.5,1
"9031",45.5,0
"9032",22.9,0
"9033",14.2,1
"9034",33.8,0
"9035",39.5,1
"9036",27.2,0
"9037",4.1,0
"9038",33.8,1
"9039",29,0
"9040",1,0
"9041",15.8,1
"9042",45.2,1
"9043",49.9,0
"9044",27.4,0
"9045",6.1,0
"9046",5.1,0
"9047",28.2,0
"9048",11.5,1
"9049",48.3,1
"9050",26.9,1
"9051",6,1
"9052",31,0
"9053",12.2,1
"9054",5,1
"9055",16.2,1
"9056",26.8,1
"9057",52.8,0
"9058",27,0
"9059",25.9,1
"9060",30.8,1
"9061",54.7,1
"9062",29,0
"9063",16.7,0
"9064",60.7,1
"9065",43.9,1
"9066",19.8,0
"9067",35.8,0
"9068",20.6,0
"9069",34.9,1
"9070",1.8,0
"9071",26.8,0
"9072",28.8,1
"9073",3.1,0
"9074",7.6,1
"9075",17.8,1
"9076",34,1
"9077",48.5,1
"9078",28.8,1
"9079",18.1,1
"9080",36.8,1
"9081",30,1
"9082",37.8,1
"9083",31.2,1
"9084",26.7,0
"9085",2.7,1
"9086",3.2,1
"9087",29,1
"9088",26.7,0
"9089",26.8,0
"9090",26,0
"9091",34,0
"9092",24.8,0
"9093",44.5,1
"9094",54.1,1
"9095",49,0
"9096",2.1,0
"9097",14.2,0
"9098",5.4,0
"9099",9.4,0
"9100",5.4,0
"9101",45,0
"9102",27.9,1
"9103",27.3,1
"9104",18.9,1
"9105",25.2,0
"9106",19.6,1
"9107",21.8,0
"9108",42.1,1
"9109",39.1,1
"9110",25.7,1
"9111",29,0
"9112",23,0
"9113",26.1,0
"9114",32,0
"9115",53.9,0
"9116",32.9,1
"9117",26.9,0
"9118",37.1,0
"9119",9.1,1
"9120",7.1,1
"9121",9.1,1
"9122",28.9,0
"9123",36.6,0
"9124",24,0
"9125",32.9,1
"9126",33.9,1
"9127",47.9,1
"9128",23.8,1
"9129",18.4,1
"9130",18.9,1
"9131",6.3,1
"9132",30.9,0
"9133",2.7,0
"9134",18.1,1
"9135",22,0
"9136",18.3,1
"9137",27.9,1
"9138",14.1,1
"9139",20.6,1
"9140",16.1,1
"9141",50,0
"9142",50.1,1
"9143",35.9,1
"9144",12.1,1
"9145",39.9,0
"9146",34.1,0
"9147",5.4,0
"9148",50.9,1
"9149",40.9,0
"9150",68.8,1
"9151",18.8,0
"9152",51.7,1
"9153",35.9,0
"9154",65.8,1
"9155",50.8,0
"9156",53.9,0
"9157",26.9,1
"9158",18.4,1
"9159",30.9,0
"9160",22.4,0
"9161",30.9,0
"9162",34,0
"9163",33.9,0
"9164",37.7,0
"9165",5.8,0
"9166",3.8,1
"9167",24.8,0
"9168",2,1
"9169",46.2,0
"9170",30.9,0
"9171",2.3,1
"9172",52.9,1
"9173",44.9,0
"9174",55.6,0
"9175",55.3,0
"9176",68.6,1
"9177",62.9,0
"9178",31.6,0
"9179",21.8,0
"9180",31.9,0
"9181",3.3,1
"9182",9.7,0
"9183",15.7,0
"9184",40.9,0
"9185",27.7,1
"9186",21.6,0
"9187",2.9,1
"9188",0.9,0
"9189",1,1
"9190",23.5,1
"9191",50.9,1
"9192",30.7,0
"9193",30.8,0
"9194",30.3,0
"9195",4.9,0
"9196",2,1
"9197",23.9,1
"9198",49.2,0
"9199",9.8,0
"9200",0.1,0
"9201",1.2,0
"9202",33.4,0
"9203",33.1,0
"9204",40.9,1
"9205",22.9,0
"9206",3.5,0
"9207",5.8,1
"9208",9.9,1
"9209",30.1,0
"9210",58.9,1
"9211",33.7,0
"9212",49.1,1
"9213",51.9,0
"9214",67.8,0
"9215",12.9,1
"9216",34.7,0
"9217",50.1,0
"9218",37.2,1
"9219",5.9,1
"9220",14.1,1
"9221",34.8,0
"9222",16.2,0
"9223",1.1,0
"9224",0.8,0
"9225",6.9,0
"9226",27.2,1
"9227",20.9,0
"9228",21,0
"9229",21.5,0
"9230",29.6,0
"9231",29.8,0
"9232",2.8,0
"9233",24.1,1
"9234",20.6,1
"9235",4,0
"9236",39.6,0
"9237",37.6,0
"9238",0.2,0
"9239",53.6,0
"9240",12.9,0
"9241",23.8,0
"9242",37.7,0
"9243",13.8,1
"9244",15.6,0
"9245",60.9,1
"9246",33,1
"9247",34.9,0
"9248",25.9,0
"9249",4.1,0
"9250",36.3,1
"9251",18.9,1
"9252",49.1,1
"9253",13.6,1
"9254",12,0
"9255",33.1,0
"9256",3.2,0
"9257",35.1,1
"9258",41.1,0
"9259",46.9,0
"9260",12.1,0
"9261",14.2,1
"9262",26.8,0
"9263",2.5,1
"9264",43.7,1
"9265",33.6,1
"9266",8.3,0
"9267",48.7,1
"9268",42.2,1
"9269",37.9,0
"9270",4.1,1
"9271",9,0
"9272",18.5,1
"9273",22.8,1
"9274",23.7,0
"9275",29,0
"9276",49.8,0
"9277",23.1,0
"9278",2.3,0
"9279",31,0
"9280",6,0
"9281",29.6,1
"9282",37,1
"9283",19.8,1
"9284",2.1,0
"9285",19.1,0
"9286",19.1,1
"9287",52.8,1
"9288",63.9,1
"9289",21.9,0
"9290",27.1,0
"9291",27.4,0
"9292",0.8,0
"9293",25,0
"9294",50.9,1
"9295",22,0
"9296",21.1,0
"9297",23.9,1
"9298",31,1
"9299",46.7,1
"9300",13.9,0
"9301",59.2,1
"9302",13,1
"9303",14.1,0
"9304",18.3,1
"9305",12.3,1
"9306",32.9,0
"9307",39.2,0
"9308",2.9,1
"9309",4.1,0
"9310",0.1,1
"9311",21,0
"9312",26.9,1
"9313",37,1
"9314",25.6,1
"9315",27,1
"9316",31.4,1
"9317",31.6,1
"9318",36.9,1
"9319",27.1,1
"9320",24.9,0
"9321",34.9,0
"9322",59.6,1
"9323",47.6,0
"9324",27.9,1
"9325",4.3,0
"9326",0.5,1
"9327",27.3,0
"9328",4.1,1
"9329",20.9,1
"9330",13.8,1
"9331",22.1,0
"9332",34.1,0
"9333",34.3,1
"9334",4.6,1
"9335",12.5,0
"9336",9.2,1
"9337",25,0
"9338",52.9,0
"9339",38.6,1
"9340",23,0
"9341",43.1,0
"9342",29,1
"9343",56.2,0
"9344",36.2,1
"9345",25.2,0
"9346",27.6,0
"9347",27.9,1
"9348",36.1,0
"9349",30.5,0
"9350",30.3,0
"9351",35.9,0
"9352",36.8,0
"9353",38,0
"9354",42.1,0
"9355",39.6,1
"9356",29.6,1
"9357",47.9,0
"9358",27.2,0
"9359",27.2,0
"9360",46.9,0
"9361",38.6,1
"9362",35.9,0
"9363",55.6,1
"9364",32.2,0
"9365",0.2,1
"9366",27.6,0
"9367",29.1,1
"9368",20.9,0
"9369",29.4,0
"9370",20.5,0
"9371",21.1,1
"9372",34.1,1
"9373",36.7,0
"9374",37,0
"9375",70.8,0
"9376",1.8,1
"9377",23,0
"9378",29.5,1
"9379",19,1
"9380",31.9,1
"9381",29,0
"9382",26,0
"9383",3,0
"9384",32.9,0
"9385",32.4,0
"9386",2.1,1
"9387",9.2,1
"9388",7.2,1
"9389",38.6,1
"9390",38.6,1
"9391",34.1,0
"9392",6,1
"9393",36.4,0
"9394",14.8,0
"9395",38.9,1
"9396",19,1
"9397",12,0
"9398",7.4,1
"9399",0.9,1
"9400",26,0
"9401",31.9,1
"9402",22.9,0
"9403",1.9,1
"9404",1.1,1
"9405",4.9,1
"9406",8.7,0
"9407",1.1,1
"9408",2.9,0
"9409",23,0
"9410",1,0
"9411",38.9,1
"9412",7.3,0
"9413",51.9,1
"9414",19.2,1
"9415",39.9,0
"9416",0.9,1
"9417",20.9,0
"9418",6.8,1
"9419",47.9,0
"9420",11.1,1
"9421",21,1
"9422",15.1,1
"9423",24.1,0
"9424",26.9,1
"9425",1,0
"9426",41.9,1
"9427",33.8,0
"9428",8.9,0
"9429",12.1,1
"9430",29.5,0
"9431",31,1
"9432",31.1,1
"9433",24.9,0
"9434",6.1,0
"9435",9.2,0
"9436",16.1,1
"9437",38.1,0
"9438",33.4,1
"9439",43.9,1
"9440",9.1,0
"9441",33.8,0
"9442",32.1,0
"9443",37.3,1
"9444",36.7,0
"9445",31.9,0
"9446",15.9,1
"9447",7.1,1
"9448",22.7,1
"9449",8.1,1
"9450",28.1,0
"9451",22,0
"9452",17.2,0
"9453",12,1
"9454",21.2,1
"9455",27.8,1
"9456",77.7,1
"9457",5,1
"9458",60,1
"9459",15.9,1
"9460",37.1,0
"9461",30.5,0
"9462",33.9,0
"9463",20,1
"9464",18.9,1
"9465",2.4,0
"9466",31.4,0
"9467",2.4,0
"9468",22.9,1
"9469",15.9,1
"9470",0.4,1
"9471",19,1
"9472",28.9,1
"9473",3.2,0
"9474",32.7,0
"9475",37.4,1
"9476",30.2,0
"9477",31.9,0
"9478",36.9,0
"9479",47,0
"9480",18.9,1
"9481",60.9,0
"9482",11,0
"9483",53,0
"9484",51.1,1
"9485",18.2,1
"9486",37.2,1
"9487",37.1,1
"9488",55.9,0
"9489",31.4,0
"9490",45.9,0
"9491",17.6,0
"9492",42.7,1
"9493",24.9,1
"9494",24.2,0
"9495",20.9,1
"9496",38.9,1
"9497",71.5,0
"9498",10.9,1
"9499",25.1,1
"9500",37.9,0
"9501",12.9,1
"9502",4.9,0
"9503",38.7,1
"9504",33.3,0
"9505",33.4,0
"9506",0.2,1
"9507",0.3,1
"9508",39.9,1
"9509",39.4,1
"9510",35.9,0
"9511",4.9,1
"9512",3.7,1
"9513",33.7,0
"9514",24.9,0
"9515",43,0
"9516",30.4,1
"9517",25,0
"9518",28.9,0
"9519",1.4,1
"9520",58.7,0
"9521",14.6,0
"9522",17.1,1
"9523",20,0
"9524",31.6,0
"9525",21.7,1
"9526",31.8,0
"9527",20.2,0
"9528",21.8,1
"9529",21.4,1
"9530",3.9,0
"9531",37.5,1
"9532",9.9,1
"9533",70.8,1
"9534",1.4,0
"9535",20.1,0
"9536",1.9,0
"9537",4.1,1
"9538",26.8,1
"9539",4.1,1
"9540",6.1,0
"9541",28.7,0
"9542",28.6,0
"9543",28.5,0
"9544",4.1,1
"9545",35.9,1
"9546",7.1,0
"9547",4.2,1
"9548",6.2,0
"9549",19.9,1
"9550",8.5,0
"9551",31.1,0
"9552",3,0
"9553",1.2,0
"9554",19.1,0
"9555",15.9,1
"9556",14.1,1
"9557",65.8,1
"9558",80.8,0
"9559",23.2,0
"9560",45.6,1
"9561",26.9,0
"9562",1.5,0
"9563",29,0
"9564",7.1,0
"9565",36.2,0
"9566",3.7,0
"9567",5.8,0
"9568",0.5,0
"9569",1.2,0
"9570",18.5,1
"9571",22.1,1
"9572",28.4,0
"9573",21,1
"9574",28.9,0
"9575",18,0
"9576",20.9,0
"9577",60.9,1
"9578",32.9,0
"9579",4.9,1
"9580",7,1
"9581",55.9,0
"9582",28.9,0
"9583",23.8,1
"9584",28.9,0
"9585",28.4,1
"9586",18.2,0
"9587",24.3,1
"9588",22.6,1
"9589",49.5,0
"9590",18.2,0
"9591",4.1,1
"9592",3,0
"9593",1.5,0
"9594",32,1
"9595",38,1
"9596",23.9,1
"9597",17.9,1
"9598",28,1
"9599",31.4,1
"9600",6.3,0
"9601",35.9,0
"9602",3.4,1
"9603",22.9,0
"9604",0.3,1
"9605",8.8,1
"9606",29.1,0
"9607",44.3,1
"9608",5.6,0
"9609",31.7,0
"9610",0.2,0
"9611",33.6,0
"9612",50.9,0
"9613",18.4,0
"9614",15,1
"9615",15.9,1
"9616",1.1,1
"9617",30,1
"9618",18.1,0
"9619",16.3,1
"9620",56,0
"9621",20.9,0
"9622",55.1,1
"9623",56,1
"9624",36.9,0
"9625",22.9,0
"9626",46.1,0
"9627",17.8,0
"9628",24.9,1
"9629",18.9,0
"9630",19.6,0
"9631",0.9,0
"9632",21.9,0
"9633",23.9,0
"9634",43.9,1
"9635",36.3,1
"9636",27.4,0
"9637",23.3,0
"9638",16.9,0
"9639",52.3,0
"9640",52.7,0
"9641",50,0
"9642",27.8,0
"9643",17.9,0
"9644",42.8,0
"9645",42.7,0
"9646",21.2,0
"9647",18.1,0
"9648",19.9,0
"9649",40,0
"9650",24.9,0
"9651",22.2,0
"9652",17.1,0
"9653",6.7,0
"9654",29.8,0
"9655",18.5,1
"9656",30,0
"9657",10.1,0
"9658",4.1,1
"9659",26,1
"9660",4.1,0
"9661",34.2,0
"9662",5.5,0
"9663",17.6,1
"9664",46.4,1
"9665",37.2,1
"9666",21.2,0
"9667",85.8,0
"9668",68,1
"9669",45.9,0
"9670",3.9,0
"9671",8.1,1
"9672",23,1
"9673",23.9,0
"9674",3.7,1
"9675",30.2,1
"9676",14.1,1
"9677",32.1,0
"9678",34.2,0
"9679",0.9,1
"9680",16.7,1
"9681",41.5,1
"9682",35,0
"9683",23,0
"9684",15,1
"9685",38.9,0
"9686",22.4,0
"9687",42.4,0
"9688",20.9,1
"9689",5.3,0
"9690",22,0
"9691",4.3,0
"9692",20,0
"9693",51.1,0
"9694",61.1,0
"9695",17.4,1
"9696",61.2,0
"9697",15.2,1
"9698",35,1
"9699",0.6,1
"9700",10.1,1
"9701",30,0
"9702",25.6,0
"9703",10.2,1
"9704",40.2,1
"9705",16,1
"9706",31.6,0
"9707",1.2,1
"9708",12.2,1
"9709",0.7,0
"9710",16.7,1
"9711",23.6,1
"9712",31.2,0
"9713",31.2,1
"9714",19.9,0
"9715",68.8,1
"9716",18.3,1
"9717",55.8,1
"9718",63.9,0
"9719",66.8,1
"9720",43.9,0
"9721",20,1
"9722",24.3,1
"9723",22.1,0
"9724",38.9,1
"9725",33.1,0
"9726",35.9,1
"9727",25.8,0
"9728",25.2,1
"9729",24.2,1
"9730",26.8,1
"9731",26.1,0
"9732",3.2,1
"9733",30.3,1
"9734",30.4,1
"9735",30.4,1
"9736",1.3,1
"9737",0.4,1
"9738",29.3,0
"9739",2.9,0
"9740",11.5,1
"9741",1.5,1
"9742",11,1
"9743",48,1
"9744",7.9,0
"9745",39.1,0
"9746",15.1,1
"9747",6,1
"9748",6.2,0
"9749",5.6,1
"9750",26.1,0
"9751",38,1
"9752",35.7,1
"9753",27.9,0
"9754",26.4,1
"9755",26,0
"9756",52.9,1
"9757",10,1
"9758",34.7,0
"9759",34.8,0
"9760",36.9,0
"9761",6.9,0
"9762",4.9,1
"9763",53,1
"9764",38.9,0
"9765",28.9,0
"9766",8.9,1
"9767",33.9,0
"9768",8.2,0
"9769",28.9,0
"9770",23.8,1
"9771",18,0
"9772",35.5,1
"9773",26.1,0
"9774",9.4,1
"9775",58.9,0
"9776",53.1,0
"9777",59.2,0
"9778",35.9,0
"9779",34,1
"9780",19.9,1
"9781",20,0
"9782",20.8,1
"9783",39.9,1
"9784",25.9,1
"9785",41.9,0
"9786",2.3,0
"9787",0.1,1
"9788",47.1,1
"9789",37,0
"9790",28.9,1
"9791",27.9,0
"9792",33,1
"9793",29.2,0
"9794",21.9,1
"9795",30.8,0
"9796",3.1,0
"9797",5.9,0
"9798",20.1,0
"9799",24.6,1
"9800",5,1
"9801",18.4,0
"9802",1.4,1
"9803",45.9,0
"9804",26.1,0
"9805",31.1,1
"9806",31.9,0
"9807",5.9,1
"9808",36.8,0
"9809",3.1,0
"9810",53.9,1
"9811",24.1,1
"9812",53.9,1
"9813",46.9,0
"9814",6.9,0
"9815",18,1
"9816",47,0
"9817",23.1,1
"9818",28.9,1
"9819",7.1,0
"9820",20.1,0
"9821",13.1,1
"9822",21.9,1
"9823",16.9,1
"9824",38.9,1
"9825",20.1,0
"9826",26.9,1
"9827",16,1
"9828",16,1
"9829",18.9,1
"9830",19,0
"9831",40,1
"9832",9.1,0
"9833",3.5,0
"9834",28.2,0
"9835",16.7,1
"9836",30.7,0
"9837",9.7,0
"9838",35,0
"9839",10.3,1
"9840",3.1,0
"9841",2.2,0
"9842",0.7,0
"9843",30.9,1
"9844",35,1
"9845",3,1
"9846",26,0
"9847",8.9,1
"9848",18.9,1
"9849",3.1,0
"9850",26.2,0
"9851",15.8,1
"9852",46.6,1
"9853",14.1,1
"9854",15.1,1
"9855",46.9,0
"9856",29,0
"9857",27.5,0
"9858",27.8,0
"9859",24.7,0
"9860",4.2,1
"9861",31.7,1
"9862",21.8,1
"9863",18.6,0
"9864",13.1,0
"9865",15.1,0
"9866",27.9,1
"9867",1.9,1
"9868",28,0
"9869",1.5,1
"9870",17.1,1
"9871",46.9,0
"9872",25.9,1
"9873",46,1
"9874",42,1
"9875",14,0
"9876",38.2,0
"9877",28.2,0
"9878",25.2,1
"9879",21.9,1
"9880",15.8,1
"9881",20.9,1
"9882",16.2,1
"9883",18.2,1
"9884",57.8,1
"9885",29.1,0
"9886",33.7,0
"9887",2.9,1
"9888",18.2,1
"9889",20,0
"9890",60.8,0
"9891",25.6,0
"9892",16.6,1
"9893",27.9,1
"9894",44.6,1
"9895",30.9,1
"9896",25.6,1
"9897",18.6,1
"9898",6,0
"9899",21.9,0
"9900",18.9,1
"9901",27.6,0
"9902",20.9,0
"9903",22.1,0
"9904",19.1,1
"9905",1.2,0
"9906",21.8,0
"9907",21.8,0
"9908",22.9,0
"9909",28.7,1
"9910",20.6,0
"9911",49.8,1
"9912",39.7,0
"9913",16.1,0
"9914",0.3,1
"9915",8.4,0
"9916",11,0
"9917",6.6,0
"9918",49,1
"9919",60.9,0
"9920",65.2,0
"9921",74.8,0
"9922",46.2,1
"9923",26.4,1
"9924",7.2,0
"9925",34,0
"9926",7.3,0
"9927",31.7,1
"9928",24.5,0
"9929",9.9,0
"9930",9.1,1
"9931",34.1,0
"9932",18.1,1
"9933",13.4,1
"9934",20.5,1
"9935",2.5,1
"9936",8.1,1
"9937",60.2,1
"9938",12.6,0
"9939",12.7,0
"9940",67.5,0
"9941",14,0
"9942",11.1,0
"9943",25.9,0
"9944",2.9,0
"9945",1.1,0
"9946",1.1,1
"9947",22.9,1
"9948",49,0
"9949",43.1,0
"9950",16,1
"9951",35.1,0
"9952",16.1,0
"9953",51,0
"9954",17.1,0
"9955",2.6,0
"9956",46.8,0
"9957",42.6,0
"9958",3,0
"9959",20.9,1
"9960",32.9,1
"9961",0.4,1
"9962",25,0
"9963",49.9,0
"9964",13.2,1
"9965",36.9,1
"9966",16.9,1
"9967",24.3,1
"9968",1.9,1
"9969",56.6,0
"9970",44.3,0
"9971",44.4,0
"9972",52.9,0
"9973",24.7,1
"9974",2.7,0
"9975",48.1,0
"9976",0.7,1
"9977",1.1,0
"9978",44.6,0
"9979",18.1,1
"9980",4.3,1
"9981",0.8,0
"9982",7.9,1
"9983",9.9,0
"9984",41.1,0
"9985",0.5,0
"9986",0.8,0
"9987",12.9,0
"9988",4.9,1
"9989",30.9,0
"9990",10.9,0
"9991",36,0
"9992",8.9,0
"9993",15.1,0
"9994",2.5,1
"9995",0.1,0
"9996",18.9,1
"9997",57,1
"9998",45.9,0
"9999",15.9,1
"10000",12,0
"10001",18.1,0
"10002",12.2,0
"10003",40.7,0
"10004",61,1
"10005",18.8,0
"10006",40,0
"10007",6.1,1
"10008",25,0
"10009",31.6,1
"10010",8,0
"10011",3.1,0
"10012",6.8,1
"10013",8.8,0
"10014",44.1,1
"10015",20,0
"10016",21,0
"10017",18.3,1
"10018",44.9,0
"10019",46,1
"10020",40.6,0
"10021",26,1
"10022",3.8,1
"10023",59,1
"10024",55.2,1
"10025",59.1,1
"10026",0.7,0
"10027",4,1
"10028",46.1,0
"10029",0.9,0
"10030",1,0
"10031",25.8,0
"10032",43.9,1
"10033",18.9,0
"10034",39.9,0
"10035",17.9,0
"10036",20.9,1
"10037",41.2,1
"10038",46,0
"10039",39,0
"10040",25.1,1
"10041",5.8,1
"10042",7.9,1
"10043",67.8,1
"10044",28.3,0
"10045",17,1
"10046",42.1,0
"10047",15.1,0
"10048",15.1,0
"10049",14.9,0
"10050",20.6,0
"10051",1.1,1
"10052",13.9,1
"10053",10.2,0
"10054",26.8,1
"10055",16.1,0
"10056",8.1,1
"10057",13.9,1
"10058",3.9,1
"10059",32.9,0
"10060",59.1,0
"10061",55.2,0
"10062",35.1,0
"10063",18.1,1
"10064",18.2,1
"10065",26.9,0
"10066",36.9,0
"10067",28.9,1
"10068",29.1,1
"10069",29.5,0
"10070",0.6,0
"10071",48.9,0
